Time of feeding,Ingredients,Amount,Unit type,Baby's reaction
06/21/2019 6:05:13 PM,Pears,0.4,oz,Like it!
06/20/2019 8:55:39 AM,Pears,0.1,oz,Like it!
06/19/2019 11:45:04 AM,Pears,0.4,oz,Hate it!
06/17/2019 1:15:05 PM,Pears,0.5,oz,Love it!
06/16/2019 1:40:48 PM,Pears,1.4,oz,Love it!
06/13/2019 1:25:21 PM,Prunes,1.0,oz,Like it!
06/12/2019 12:40:58 PM,Prunes,0.75,oz,Like it!
06/11/2019 1:00:02 PM,Prunes,0.6,oz,Like it!
06/09/2019 4:23:02 PM,Prunes,0.8,oz,Like it!
06/08/2019 1:25:55 PM,Prunes,0.25,oz,Like it!
06/08/2019 1:10:06 PM,Oatmeal,0.25,oz,Hate it!
06/07/2019 12:32:16 PM,Prunes,0.25,oz,Like it!
06/06/2019 12:25:00 PM,Prunes,0.25,oz,Like it!
06/05/2019 12:35:25 PM,Prunes,0.6,oz,Like it!
06/04/2019 12:30:50 PM,Prunes,0.3,oz,Like it!
06/03/2019 12:30:01 PM,Prunes,0.45,oz,Like it!
06/02/2019 3:35:39 PM,Oatmeal,0.5,oz,Hate it!
06/02/2019 12:05:58 PM,Prunes,0.5,oz,Like it!
06/01/2019 8:50:25 AM,Prunes,0.4,oz,Like it!
06/01/2019 5:12:27 PM,Prunes,0.35,oz,Like it!
05/30/2019 12:30:45 PM,Prunes,0.25,oz,Hate it!
05/26/2019 12:49:47 PM,Applesauce,0.25,oz,Hate it!
05/24/2019 12:30:16 PM,Applesauce,0.5,oz,Like it!
05/20/2019 12:30:26 PM,Applesauce,0.43,oz,Hate it!
05/19/2019 12:40:46 PM,Applesauce,0.25,oz,Hate it!
05/11/2019 12:48:51 PM,Bananas,0.25,oz,Like it!
05/10/2019 12:50:35 PM,Bananas,0.3,oz,Like it!
05/09/2019 12:10:54 PM,Bananas,0.32,oz,Like it!
05/08/2019 12:05:18 PM,Bananas,0.25,oz,Like it!
05/07/2019 12:35:07 PM,Sweet potatoes,0.4,oz,Hate it!
05/06/2019 12:15:55 PM,Bananas,0.42,oz,Like it!
05/03/2019 12:10:01 PM,Melons,0.28,oz,Like it!
05/02/2019 12:40:56 PM,Melons,0.18,oz,Like it!
05/01/2019 12:40:46 PM,Bananas,0.53,oz,Like it!
04/29/2019 6:12:24 PM,Bananas,0.4,oz,Like it!
04/27/2019 12:10:27 PM,Bananas,0.28,oz,Like it!
04/26/2019 12:10:37 PM,Bananas,0.15,oz,Like it!
